crn,course_code,name,days,start_time,end_time,room_num,instructor,semester,mode,status
20096,CENG 3264,Engineering Design and Project Management,We,1:00PM,3:50PM,Delta Building 126,Jiang Lu,Spring 2023,100% F2F w/supplmtnl web,Opened
20100,CENG 3313,Linear Circuits,MoWe,5:30PM,6:50PM,DELTA 140,"Unal ""Zak"" Sakoglu",Spring 2023,100% F2F w/supplmtnl web,Opened
20102,CENG 3316,Electronics,MoWe,4:00PM,5:20PM,Delta Building 136,Xiaokun Yang,Spring 2023,100% F2F w/supplmtnl web,Opened
20104,CENG 3331,Intro To Telecom And Networks,TuTh,4:00PM,5:20PM,Delta Building D241,Jiang Lu,Spring 2023,100% F2F w/supplmtnl web,Closed
20105,CENG 3351,Computer Architecture,TuTh,1:00PM,2:20PM,Delta Building 136,Hakduran Koc,Spring 2023,100% F2F w/supplmtnl web,Opened
20094,CENG 4113,Lab for Microprocsr Intrfacing,We,7:00PM,9:50PM,Delta Building 133,Ishaq H Unwala,Spring 2023,100% F2F w/supplmtnl web,Opened
20108,CENG 4266,Senior Project,We,9:00AM,11:50AM,Delta Building 126,Luong An Nguyen,Spring 2023,100% F2F w/supplmtnl web,Opened
20109,CENG 4266,Senior Project,We,9:00AM,11:50AM,Delta Building 128,Xiaokun Yang,Spring 2023,100% F2F w/supplmtnl web,Opened
20111,CENG 4313,Microprocessor Interfacing,MoWe,5:30PM,6:50PM,Delta Building 136,Ishaq H Unwala,Spring 2023,100% F2F w/supplmtnl web,Opened
20112,CENG 4331,Analysis and Design of Linear Systems,MoWe,4:00PM,5:20PM,DELTA 140,"Unal ""Zak"" Sakoglu",Spring 2023,100% F2F w/supplmtnl web,Opened
20113,CENG 4354,Digital System Design,TuTh,2:30PM,3:50PM,Delta Building 136,Hakduran Koc,Spring 2023,100% F2F w/supplmtnl web,Closed
20116,CENG 4391,Selected Topics In Comp Enginr,Th,4:00PM,6:50PM,DELTA 158B,Liwen Shih,Spring 2023,100% F2F w/supplmtnl web,Closed
26272,CENG 4391,Selected Topics In Comp Enginr,We,4:00PM,6:50PM,DELTA 158B,Thomas L Harman,Spring 2023,100% F2F w/supplmtnl web,Closed
26851,CENG 5133,Computer Architecture Design,Mo,1:00PM,3:50PM,Delta Building 234,Hakduran Koc,Spring 2023,100% F2F w/supplmtnl web,Closed
20119,CENG 5334,Fault Tolerant Computing,Tu,7:00PM,9:50PM,Delta Building 136,Ishaq H Unwala,Spring 2023,100% F2F w/supplmtnl web,Opened
26233,CENG 5437,Mobile Robots,We,4:00PM,6:50PM,DELTA 158B,Thomas L Harman,Spring 2023,100% F2F w/supplmtnl web,Closed
20118,CENG 5533,Quantum Computing,Th,4:00PM,6:50PM,DELTA 158B,Liwen Shih,Spring 2023,100% F2F w/supplmtnl web,Opened
20120,CENG 5534,Advanced Digital System Design,Mo,7:00PM,9:50PM,DELTA 140,Xiaokun Yang,Spring 2023,100% F2F w/supplmtnl web,Opened
26781,CENG 5915,Cooperative Education Work Trm,TDB,TDB,TDB,TBA,Hakduran Koc,Spring 2023,Face to Face,Opened
26274,CENG 6332,High Perf Comptr Architecture,Tu,1:00PM,3:50PM,DELTA 158B,Liwen Shih,Spring 2023,100% F2F w/supplmtnl web,Opened
20122,CENG 6533,Robotics,Th,7:00PM,9:50PM,Delta Building 136,Luong An Nguyen,Spring 2023,100% F2F w/supplmtnl web,Opened
26288,CENG 6534,Digital Sys Synthesis & Opti,Tu,4:00PM,6:50PM,DELTA 140,Hakduran Koc,Spring 2023,100% F2F w/supplmtnl web,Opened
20124,CENG 6838,Research Project and Seminar,We,1:00PM,3:50PM,DELTA 158B,Liwen Shih,Spring 2023,100% F2F w/supplmtnl web,Opened
26727,CENG 6838,Research Project and Seminar,Mo,1:00PM,3:50PM,Delta Building 237,Jiang Lu,Spring 2023,100% F2F w/supplmtnl web,Opened
19775,CHEM 1111,Laboratory for General Chemistry I,Fr,9:00AM,11:50AM,STEM 3131,Monica Khural,Spring 2023,100% F2F w/supplmtnl web,Opened
19776,CHEM 1111,Laboratory for General Chemistry I,Mo,1:00PM,3:50PM,STEM 3131,Peter A Abanda,Spring 2023,100% F2F w/supplmtnl web,Opened
19777,CHEM 1111,Laboratory for General Chemistry I,Mo,4:00PM,6:50PM,STEM 3131,Peter A Abanda,Spring 2023,100% F2F w/supplmtnl web,Opened
19778,CHEM 1111,Laboratory for General Chemistry I,We,1:00PM,3:50PM,STEM 3131,Nawal Sharma,Spring 2023,100% F2F w/supplmtnl web,Opened
19779,CHEM 1111,Laboratory for General Chemistry I,We,4:00PM,6:50PM,STEM 3131,Nawal Sharma,Spring 2023,100% F2F w/supplmtnl web,Opened
19783,CHEM 1112,Laboratory for General Chemistry II,Mo,1:00PM,3:50PM,STEM 3127,Monica Khural,Spring 2023,100% F2F w/supplmtnl web,Opened
19785,CHEM 1112,Laboratory for General Chemistry II,Mo,4:00PM,6:50PM,STEM 3127,Yi Su,Spring 2023,100% F2F w/supplmtnl web,Opened
19786,CHEM 1112,Laboratory for General Chemistry II,We,1:00PM,3:50PM,STEM 3127,Nataliya Aleksandrovna Markina,Spring 2023,100% F2F w/supplmtnl web,Opened
25429,CHEM 1112,Laboratory for General Chemistry II,Mo,9:00AM,11:50AM,STEM 3127,Monica Khural,Spring 2023,100% F2F w/supplmtnl web,Opened
25513,CHEM 1112,Laboratory for General Chemistry II,We,9:00AM,11:50AM,STEM 2115,Monica Khural,Spring 2023,100% F2F w/supplmtnl web,Opened
19789,CHEM 1311,General Chemistry I,TuTh,2:30PM,3:50PM,STEM 1203,Jack Y Lu,Spring 2023,100% F2F w/supplmtnl web,Opened
25700,CHEM 1311,General Chemistry I,TuTh,8:30AM,9:50AM,STEM 2115,Nawal Sharma,Spring 2023,100% F2F w/supplmtnl web,Opened
19792,CHEM 1312,General Chemistry II,TuTh,8:30AM,9:50AM,STEM 1203,Yi Su,Spring 2023,100% F2F w/supplmtnl web,Opened
19794,CHEM 1312,General Chemistry II,TuTh,1:00PM,2:20PM,STEM 1203,Monica Khural,Spring 2023,100% F2F w/supplmtnl web,Opened
19796,CHEM 2123,Lab for Organic Chemistry I,Mo,9:00AM,11:50AM,STEM 3117,Revathy Kulasekharan,Spring 2023,100% F2F w/supplmtnl web,Closed
19798,CHEM 2123,Lab for Organic Chemistry I,Mo,1:00PM,3:50PM,STEM 3117,Revathy Kulasekharan,Spring 2023,100% F2F w/supplmtnl web,Opened
19800,CHEM 2125,Lab for Organic Chemistry II,We,9:00AM,11:50AM,STEM 3117,Nataliya Aleksandrovna Markina,Spring 2023,100% F2F w/supplmtnl web,Opened
19801,CHEM 2125,Lab for Organic Chemistry II,We,4:00PM,6:50PM,STEM 3117,Nataliya Aleksandrovna Markina,Spring 2023,100% F2F w/supplmtnl web,Opened
19802,CHEM 2125,Lab for Organic Chemistry II,Fr,9:00AM,11:50AM,STEM 3117,Nataliya Aleksandrovna Markina,Spring 2023,100% F2F w/supplmtnl web,Opened
19804,CHEM 2323,Organic Chemistry I,TuTh,10:00AM,11:20AM,STEM 2105,Nataliya Aleksandrovna Markina,Spring 2023,100% F2F w/supplmtnl web,Opened
19807,CHEM 2325,Organic Chemistry II,TuTh,10:00AM,11:20AM,STEM 2115,Zerong Wang,Spring 2023,100% F2F w/supplmtnl web,Opened
19808,CHEM 2325,Organic Chemistry II,TuTh,5:30PM,6:50PM,STEM 2105,Zerong Wang,Spring 2023,100% F2F w/supplmtnl web,Opened
26707,CHEM 2377,Life and the Universe,TDB,TDB,TDB,TBA,Alexandra Jeanette MacDermott,Spring 2023,100% Online,Opened
25280,CHEM 3320,Survey Of Physical Chemistry,Tu,7:00PM,9:50PM,STEM 2101,Alexandra Jeanette MacDermott,Spring 2023,100% F2F w/supplmtnl web,Opened
25777,CHEM 4115,Chemistry Practicum (ATA),TDB,TDB,TDB,TBA,Nataliya Aleksandrovna Markina,Spring 2023,100% F2F w/supplmtnl web,Opened
25779,CHEM 4115,Chemistry Practicum (ATA),TDB,TDB,TDB,TBA,Monica Khural,Spring 2023,100% F2F w/supplmtnl web,Opened
19811,CHEM 4268,Laboratory for Instrumental Analysis,Fr,1:00PM,4:50PM,STEM 3119,Charuksha Thameera Walgama,Spring 2023,100% F2F w/supplmtnl web,Opened
19905,CHEM 4311,Chemical Origins,TDB,TDB,TDB,TBA,Alexandra Jeanette MacDermott,Spring 2023,100% Online,Opened
19810,CHEM 4322,Physical Chemistry II,TuTh,5:30PM,6:50PM,STEM 2101,Alexandra Jeanette MacDermott,Spring 2023,100% F2F w/supplmtnl web,Opened
20570,CHEM 4341,Biochemistry I,TuTh,10:00AM,11:20AM,Bayou Building 2512,William R Mills,Spring 2023,100% F2F w/supplmtnl web,Opened
19825,CHEM 4342,Biochemistry II,MoWe,11:30AM,12:50PM,Bayou Building 2512,William R Mills,Spring 2023,100% F2F w/supplmtnl web,Opened
19814,CHEM 4363,Forensic Chemistry,Tu,1:00PM,3:50PM,STEM 2105,Yi Su,Spring 2023,100% F2F w/supplmtnl web,Opened
19812,CHEM 4367,Instrumental Analysis,TuTh,4:00PM,5:20PM,STEM 2105,Charuksha Thameera Walgama,Spring 2023,100% F2F w/supplmtnl web,Opened
19818,CHEM 4371,Advanced Spectroscopic Analysis,We,1:00PM,3:50PM,STEM 3133,Jack Y Lu,Spring 2023,100% F2F w/supplmtnl web,Opened
26084,CHEM 4372,Undergraduate Research I and Seminar,We,4:00PM,6:50PM,STEM 3133,Charuksha Thameera Walgama,Spring 2023,100% F2F w/supplmtnl web,Opened
19823,CHEM 4379,Undergraduate Research II,We,4:00PM,6:50PM,STEM 3133,Charuksha Thameera Walgama,Spring 2023,100% F2F w/supplmtnl web,Opened
25191,CHEM 4391,Selected Topics In Chemistry,TDB,TDB,TDB,TBA,Zerong Wang,Spring 2023,100% Online,Opened
19817,CHEM 5132,Principles of Chemical Engineering,TDB,TDB,TDB,TBA,Zerong Wang,Spring 2023,100% Online,Opened
19820,CHEM 5235,Kinetics and Thermodynamics,We,7:00PM,9:50PM,STEM 2105,Yi Su,Spring 2023,100% F2F w/supplmtnl web,Opened
19822,CHEM 5335,Advanced Inorganic Chemistry,Th,7:00PM,9:50PM,STEM 2115,Jack Y Lu,Spring 2023,100% F2F w/supplmtnl web,Opened
19821,CHEM 5337,Physical Organic Chemistry,Mo,4:00PM,6:50PM,STEM 2115,Zerong Wang,Spring 2023,100% F2F w/supplmtnl web,Opened
26085,CHEM 6837,Research Project I and Seminar,We,4:00PM,6:50PM,STEM 3133,Charuksha Thameera Walgama,Spring 2023,100% F2F w/supplmtnl web,Opened
19824,CHEM 6838,Research Project II and Seminar,We,4:00PM,6:50PM,STEM 3133,Charuksha Thameera Walgama,Spring 2023,100% F2F w/supplmtnl web,Opened
20457,CINF 1370,Introduction to Computer Information Systems,TuTh,11:30AM,12:50PM,Delta Building 202,Ross B. Niswanger,Spring 2023,100% F2F w/supplmtnl web,Opened
20481,CINF 3321,Information Systems Theory and Practice,We,1:00PM,3:50PM,Delta Building 202,Ross B. Niswanger,Spring 2023,100% F2F w/supplmtnl web,Opened
20492,CINF 3331,Business Data Communications,MoWe,1:00PM,2:20PM,Delta� Building 119A,Xinying Liu,Spring 2023,100% F2F w/supplmtnl web,Opened
20493,CINF 4321,Enterprise Resource Planning Systems,Tu,1:00PM,3:50PM,Delta Building 204,Xinying Liu,Spring 2023,100% F2F w/supplmtnl web,Opened
20501,CINF 4324,Modern System Analysis and Design,Mo,4:00PM,6:50PM,Delta Building 204,Xinying Liu,Spring 2023,100% F2F w/supplmtnl web,Opened
23470,CINF 4364,Computer Systems Administration,Mo,4:00PM,6:50PM,DELTA 158B,Krishani D Abeysekera,Spring 2023,100% F2F w/supplmtnl web,Closed
20842,CINF 4388,Senior Project in Computer Information Systems,We,4:00PM,6:50PM,Delta Building D241,Alfredo J Perez-Davila,Spring 2023,100% F2F w/supplmtnl web,Opened
20844,CINF 4388,Senior Project in Computer Information Systems,We,7:00PM,9:50PM,Delta Building D241,Alfredo J Perez-Davila,Spring 2023,100% F2F w/supplmtnl web,Closed
20525,CINF 4391,Advanced Topics in Computer Information Systems,Th,7:00PM,9:50PM,Delta Building 204,Wei Wei,Spring 2023,100% F2F w/supplmtnl web,Opened
20510,CINF 5234,Advanced Modern Systems Analysis and Design,Th,4:00PM,6:50PM,DELTA 140,Ross B. Niswanger,Spring 2023,100% F2F w/supplmtnl web,Opened
20529,CINF 5432,Data Warehousing and Business Intelligence,Th,1:00PM,3:50PM,Delta Building 237,Wei Wei,Spring 2023,100% F2F w/supplmtnl web,Opened
20128,COMM 1307,Introduction to Mass Communication,TuTh,11:30AM,12:50PM,Bayou Building 1133,Andrea Michea Baldwin,Spring 2023,100% F2F w/supplmtnl web,Closed
20133,COMM 1315,Public Speaking,MoWeFr,10:00AM,10:50AM,Bayou Building 2236,Brent C Kice,Spring 2023,100% F2F w/supplmtnl web,Opened
20134,COMM 1315,Public Speaking,TuTh,8:30AM,9:50AM,Bayou Building 1135,Andrea Michea Baldwin,Spring 2023,100% F2F w/supplmtnl web,Opened
20135,COMM 1315,Public Speaking,TuTh,10:00AM,11:20AM,Bayou Building 1135,Andrea Michea Baldwin,Spring 2023,100% F2F w/supplmtnl web,Closed
20136,COMM 1315,Public Speaking,TuTh,11:30AM,12:50PM,Bayou Building 1135,Donna Bright Noll,Spring 2023,100% F2F w/supplmtnl web,Closed
20137,COMM 1315,Public Speaking,TuTh,1:00PM,2:20PM,Bayou Building 1439,Donna Bright Noll,Spring 2023,100% F2F w/supplmtnl web,Closed
20138,COMM 1315,Public Speaking,Mo,7:00PM,9:50PM,Bayou Building 1135,Justin W Murphy,Spring 2023,100% F2F w/supplmtnl web,Opened
20139,COMM 3320,Principles of Public Relations,Th,8:30AM,11:20AM,Bayou Building 2524,Anna Klyueva,Spring 2023,100% F2F w/supplmtnl web,Opened
20140,COMM 3321,Media Writing,We,9:00AM,11:50AM,Bayou Building 1335,Debra Ellen Clark,Spring 2023,100% F2F w/supplmtnl web,Closed
20141,COMM 3322,Social Media Analytics,Tu,1:00PM,3:50PM,SSCB� 220113,Brandon Christopher Harris,Spring 2023,100% F2F w/supplmtnl web,Closed
20142,COMM 3341,Storytelling and Oral Communication,Mo,4:00PM,6:50PM,Student Services Bld 3303,Andrea Michea Baldwin,Spring 2023,100% F2F w/supplmtnl web,Opened
20146,COMM 3350,Visual Communication,We,1:00PM,3:50PM,SSCB� 220113,Leo Chan,Spring 2023,> or equal to 50% Online,Opened
20148,COMM 3351,Mass Media and Society,We,4:00PM,6:50PM,Bayou Building 1133,Brandon Christopher Harris,Spring 2023,< 50% online,Opened
20149,COMM 3352,Media Law,Mo,1:00PM,3:50PM,Bayou Building 1333,Brent C Kice,Spring 2023,100% F2F w/supplmtnl web,Opened
20860,COMM 3353,Persuasive Communication: Case Studies & Strategy,TDB,TDB,TDB,TBA,Debra Ellen Clark,Spring 2023,100% Online,Opened
20157,COMM 4061,Communication Portfolio,TDB,TDB,TDB,TBA,Leo Chan,Spring 2023,100% Online,Closed
20858,COMM 4301,Global Issues in Film,TDB,TDB,TDB,TBA,Debra Ellen Clark,Spring 2023,100% Online,Closed
20159,COMM 4323,Public Relations Campaigns,Tu,4:00PM,6:50PM,Student Services Bld 220114,Anna Klyueva,Spring 2023,< 50% online,Opened
20161,COMM 4324,Strategic Social Media,Th,4:00PM,6:50PM,SSCB� 220113,Brandon Christopher Harris,Spring 2023,< 50% online,Opened
20162,COMM 4351,3D Animation,We,7:00PM,9:50PM,Student Services Bld 220101,Anne M Henry,Spring 2023,> or equal to 50% Online,Opened
20168,COMM 4354,Video Production 1,Tu,7:00PM,9:50PM,SSCB� 220113,Michael C Brims,Spring 2023,> or equal to 50% Online,Opened
20171,COMM 4358,Publication Design,We,4:00PM,6:50PM,Student Services Bld 220101,Brenda F Faxel,Spring 2023,< 50% online,Opened
20172,COMM 4358,Publication Design,TDB,TDB,TDB,TBA,Kara Brittain,Spring 2023,100% Online,Closed
20173,COMM 4359,Studio-Based Video Production,Th,7:00PM,9:50PM,SSCB� 220113,Michael C Brims,Spring 2023,> or equal to 50% Online,Opened
20174,COMM 4379,Communication Internship,Fr,1:00PM,3:50PM,Bayou Building 1211,Leo Chan,Spring 2023,100% F2F w/supplmtnl web,Opened
23492,COMM 4391,Selected Topics in Communication,Mo,7:00PM,9:50PM,SSCB� 220113,Michael C Brims,Spring 2023,> or equal to 50% Online,Closed
19483,COUN 4305,Addictions and Diversity,Tu,1:00PM,3:50PM,Bayou Building 1311,Ashley Louise Kula,Spring 2023,< 50% online,Opened
25538,COUN 6533,Crisis Intervention,We,4:00PM,6:50PM,Pearland 111,Diane Renee Smedley,Spring 2023,Face to Face,Opened
20307,CRCL 5035,Health and Human Rights,Mo,7:00PM,9:50PM,Bayou Building 1133,Christine M Kovic,Spring 2023,< 50% online,Opened
20381,CRCL 5037,Theories and Practice of Mediation,Tu,4:00PM,6:50PM,Bayou Building 1215,John Mike McMullen,Spring 2023,< 50% online,Opened
20313,CRCL 5132,Women of Color,TDB,TDB,TDB,TBA,Maria F Curtis,Spring 2023,100% Online,Closed
20407,CRCL 5631,Qualitative Research Methods,Th,4:00PM,6:50PM,Bayou Building 1124,Jennifer Arney Cuevas,Spring 2023,> or equal to 50% Online,Opened
20317,CRCL 5931,Research Topics in Cross-Cultural Studies,Th,1:00PM,3:50PM,Student Services Bld 2310,Maria F Curtis,Spring 2023,< 50% online,Opened
20318,CRCL 5931,Research Topics in Cross-Cultural Studies,We,9:00AM,11:50AM,Bayou Building 2230,Dawit Okubatsion Woldu,Spring 2023,< 50% online,Opened
20319,CRIM 1301,Introduction to Criminal Justice,TDB,TDB,TDB,TBA,Hae Rim Jin,Spring 2023,100% Online,Opened
20320,CRIM 3312,Criminology,TDB,TDB,TDB,TBA,Hae Rim Jin,Spring 2023,100% Online,Closed
20904,CRIM 3312,Criminology,TDB,TDB,TDB,TBA,Hae Rim Jin,Spring 2023,100% Online,Opened
20322,CRIM 3330,Ethics in Criminal Justice,We,9:00AM,11:50AM,Bayou Building 1213,Veronica Segovia,Spring 2023,> or equal to 50% Online,Opened
20323,CRIM 3333,Victimology,TuTh,10:00AM,11:20AM,Bayou Building 1213,Hae Rim Jin,Spring 2023,> or equal to 50% Online,Opened
20324,CRIM 4313,Juvenile Delinquency,We,7:00PM,9:50PM,Bayou Building 1211,Everette Penn,Spring 2023,< 50% online,Opened
20908,CRIM 4331,Prison and Society,TDB,TDB,TDB,TBA,Henda Yao Hsu,Spring 2023,100% Online,Opened
20325,CRIM 4333,Probation and Parole,TDB,TDB,TDB,TBA,Nancy Belden,Spring 2023,100% Online,Closed
20327,CRIM 4334,Criminal Law,TDB,TDB,TDB,TBA,Nancy Belden,Spring 2023,100% Online,Opened
20330,CRIM 4335,Race and Justice,TDB,TDB,TDB,TBA,Everette Penn,Spring 2023,100% Online,Opened
20333,CRIM 4384,Statistics,Th,4:00PM,6:50PM,Bayou Building 1217,Kimberly Dawn Dodson,Spring 2023,< 50% online,Opened
20334,CRIM 4384,Statistics,TDB,TDB,TDB,TBA,Kimberly Dawn Dodson,Spring 2023,100% Online,Opened
20336,CRIM 4390,Contemporary Issues in Criminology,TDB,TDB,TDB,TBA,Everette Penn,Spring 2023,100% Online,Opened
20340,CRIM 5037,Criminological Research and Statistics II,Th,7:00PM,9:50PM,Bayou Building 1217,Kimberly Dawn Dodson,Spring 2023,< 50% online,Opened
20341,CRIM 5133,Advanced Juvenile Delinquency,TDB,TDB,TDB,TBA,Henda Yao Hsu,Spring 2023,100% Online,Closed
20342,CRIM 5931,Research Topics in Criminology,TDB,TDB,TDB,TBA,Henda Yao Hsu,Spring 2023,100% Online,Opened
20788,CSCI 1320,C Programming,TuTh,10:00AM,11:20AM,Delta Building 202,Sayed Banawan,Spring 2023,100% F2F w/supplmtnl web,Opened
19531,CSCI 1470,Computer Science I,TuTh,10:00AM,11:50AM,Delta Building 204,Sadegh Davari,Spring 2023,100% F2F w/supplmtnl web,Closed
20810,CSCI 1470,Computer Science I,TuTh,4:00PM,5:50PM,Delta Building 203,"Charles E Phillips,",Spring 2023,< 50% online,Opened
20811,CSCI 1471,Computer Science II,MoWe,1:00PM,2:50PM,Delta Building 204,Hisham Al-Mubaid,Spring 2023,100% F2F w/supplmtnl web,Opened
20812,CSCI 1471,Computer Science II,TuTh,10:00AM,11:50AM,Delta Building 203,"Charles E Phillips,",Spring 2023,100% F2F w/supplmtnl web,Opened
20815,CSCI 2305,Data Structures for Science & Engineering,TuTh,1:00PM,2:20PM,Delta Building 242,Sayed Banawan,Spring 2023,100% F2F w/supplmtnl web,Opened
20768,CSCI 2315,Data Structures,TuTh,10:00AM,11:20AM,Delta Building D241,Ahmed Ahed Abukmail,Spring 2023,100% F2F w/supplmtnl web,Opened
20772,CSCI 2315,Data Structures,TuTh,1:00PM,2:20PM,Delta Building 203,"Charles E Phillips,",Spring 2023,100% F2F w/supplmtnl web,Closed
20816,CSCI 2331,Computer Organization and Assembly Language,MoWe,1:00PM,2:20PM,Delta Building 136,Sayed Banawan,Spring 2023,100% F2F w/supplmtnl web,Opened
20819,CSCI 3352,Adv Data Structr & Algorithms,MoWe,9:30AM,10:50AM,Delta Building 242,Said Bettayeb,Spring 2023,100% F2F w/supplmtnl web,Closed
20888,CSCI 4312,Network Protocols,We,9:00AM,11:50AM,Delta Building D214,Kewei Sha,Spring 2023,100% F2F w/supplmtnl web,Opened
20887,CSCI 4316,Advanced Enterprise Java & Framework,TuTh,4:00PM,5:20PM,Delta Building 242,Khondker Shajadul Hasan,Spring 2023,100% F2F w/supplmtnl web,Opened
20817,CSCI 4320,Web Application Development,We,4:00PM,6:50PM,Delta Building 204,Pradeep Buddharaju,Spring 2023,100% F2F w/supplmtnl web,Closed
20818,CSCI 4320,Web Application Development,Th,4:00PM,6:50PM,Delta� Building 119A,Pradeep Buddharaju,Spring 2023,100% F2F w/supplmtnl web,Closed
20821,CSCI 4333,Design Of Database Systems,MoWe,1:00PM,2:20PM,Delta Building D241,Kwok-Bun Yue,Spring 2023,100% F2F w/supplmtnl web,Closed
20822,CSCI 4333,Design Of Database Systems,MoWe,4:00PM,5:20PM,Delta Building 242,Kwok-Bun Yue,Spring 2023,100% F2F w/supplmtnl web,Closed
20781,CSCI 4336,Introduction to Machine Learning,TuTh,11:30AM,12:50PM,Delta Building D241,Ahmed Ahed Abukmail,Spring 2023,100% F2F w/supplmtnl web,Closed
20886,CSCI 4350,Comptr Grphics & Intrfce Desgn,Fr,1:00PM,3:50PM,Delta Building 136,Terry Feagin,Spring 2023,100% F2F w/supplmtnl web,Closed
20829,CSCI 4354,Operating Systems,TuTh,2:30PM,3:50PM,Delta Building D241,Alfredo J Perez-Davila,Spring 2023,100% F2F w/supplmtnl web,Closed
20785,CSCI 4355,Programming Language Concepts,TuTh,1:00PM,2:20PM,Delta Building D241,Ahmed Ahed Abukmail,Spring 2023,100% F2F w/supplmtnl web,Closed
20761,CSCI 4364,Computer Systems Administration,Mo,4:00PM,6:50PM,DELTA 158B,Krishani D Abeysekera,Spring 2023,100% F2F w/supplmtnl web,Closed
20765,CSCI 4379,Internship in Computer Science,TDB,TDB,TDB,TBA,Sadegh Davari,Spring 2023,100% F2F w/supplmtnl web,Opened
20836,CSCI 4388,Senior Project in Comp Science,We,4:00PM,6:50PM,Delta Building D241,Alfredo J Perez-Davila,Spring 2023,100% F2F w/supplmtnl web,Closed
20837,CSCI 4388,Senior Project in Comp Science,We,7:00PM,9:50PM,Delta Building D241,Alfredo J Perez-Davila,Spring 2023,100% F2F w/supplmtnl web,Closed
20831,CSCI 5132,Internet Protocols,MoWe,9:30AM,10:50AM,Delta Building 234,Sayed Banawan,Spring 2023,100% F2F w/supplmtnl web,Opened
20881,CSCI 5134,Concurrent Programming and Software Modeling,Tu,7:00PM,9:50PM,Delta Building D241,Hisham Al-Mubaid,Spring 2023,100% F2F w/supplmtnl web,Opened
20864,CSCI 5233,Computer Security and Cryptography,Tu,1:00PM,3:50PM,Delta Building D201,T. Andrew Yang,Spring 2023,100% F2F w/supplmtnl web,Opened
20889,CSCI 5234,Web Security,Th,1:00PM,3:50PM,Delta Building D201,T. Andrew Yang,Spring 2023,100% F2F w/supplmtnl web,Opened
20861,CSCI 5333,Data Base Management System,TuTh,1:00PM,2:20PM,DELTA 140,Khondker Shajadul Hasan,Spring 2023,100% F2F w/supplmtnl web,Opened
20862,CSCI 5333,Data Base Management System,Mo,1:00PM,3:50PM,Delta Building 242,Khondker Shajadul Hasan,Spring 2023,100% F2F w/supplmtnl web,Opened
20875,CSCI 5336,Machine Learning,Mo,4:00PM,6:50PM,Delta Building D241,Hisham Al-Mubaid,Spring 2023,100% F2F w/supplmtnl web,Closed
26792,CSCI 5336,Machine Learning,We,4:00PM,6:50PM,Delta Building 234,Hisham Al-Mubaid,Spring 2023,Face to Face,Opened
20833,CSCI 5432,Design & Analysis Algorithms,Tu,9:00AM,11:50AM,Delta Building 242,Said Bettayeb,Spring 2023,100% F2F w/supplmtnl web,Opened
20892,CSCI 5531,Advanced Operating Systems,TuTh,4:00PM,5:20PM,Delta Building 237,T. Andrew Yang,Spring 2023,100% F2F w/supplmtnl web,Opened
20869,CSCI 5737,Mobile Applications Development,We,7:00PM,9:50PM,DELTA 158A,Pradeep Buddharaju,Spring 2023,100% F2F w/supplmtnl web,Closed
20853,CSCI 5739,Internship in Computer Science,TDB,TDB,TDB,TBA,Sadegh Davari,Spring 2023,100% F2F w/supplmtnl web,Opened
19534,CSCI 5833,Data Mining Tools and Techniques,We,4:00PM,6:50PM,Delta Building 237,Gary D Boetticher,Spring 2023,100% F2F w/supplmtnl web,Opened
25807,CSCI 5915,Cooperative Education Work Trm,TDB,TDB,TDB,TBA,Sadegh Davari,Spring 2023,100% F2F w/supplmtnl web,Opened
19532,CSCI 5931,Research Topics Comp Science,MoWe,9:30AM,10:50AM,Delta Building 203,Yalong Wu,Spring 2023,100% F2F w/supplmtnl web,Opened
19533,CSCI 5931,Research Topics Comp Science,MoWe,11:30AM,12:50PM,Delta Building 203,Yalong Wu,Spring 2023,Face to Face,Opened
20857,CSCI 6530,Research Methods In Comp Sci,Tu,4:00PM,6:50PM,Delta� Building 119A,Terry Feagin,Spring 2023,100% F2F w/supplmtnl web,Opened
20859,CSCI 6530,Research Methods In Comp Sci,Th,1:00PM,3:50PM,Delta Building 119B,Terry Feagin,Spring 2023,100% F2F w/supplmtnl web,Opened
20865,CSCI 6838,Research Project And Seminar,Tu,9:00AM,11:50AM,Delta Building 150,Kewei Sha,Spring 2023,100% F2F w/supplmtnl web,Closed
20866,CSCI 6838,Research Project And Seminar,Tu,1:00PM,3:50PM,Delta Building 150,Kewei Sha,Spring 2023,100% F2F w/supplmtnl web,Closed
25804,CSCI 6838,Research Project And Seminar,Th,9:00AM,11:50AM,Delta Building 150,Kewei Sha,Spring 2023,100% F2F w/supplmtnl web,Closed
25805,CSCI 6838,Research Project And Seminar,Th,1:00PM,3:50PM,Delta Building 150,Pradeep Buddharaju,Spring 2023,100% F2F w/supplmtnl web,Closed
26747,CSCI 6838,Research Project And Seminar,Mo,1:00PM,3:50PM,Delta Building 150,Said Bettayeb,Spring 2023,100% F2F w/supplmtnl web,Closed
26767,CSCI 6838,Research Project And Seminar,We,7:00PM,9:50PM,Delta Building 234,Gary D Boetticher,Spring 2023,100% F2F w/supplmtnl web,Opened
19542,DASC 5133,Introduction to Data Science,Mo,4:00PM,6:50PM,Delta Building 237,Yalong Wu,Spring 2023,100% F2F w/supplmtnl web,Opened
19543,DASC 5133,Introduction to Data Science,We,9:00AM,11:50AM,Delta Building 204,Wei Wei,Spring 2023,Face to Face,Opened
