crn,course_code,name,days,start_time,end_time,room_num,instructor,semester,mode,status
23668,CSCI 5432,Design & Analysis Algorithms,T,900,1150,Delta Building 242,Said Bettayeb,Fall 2023,100% F2F w/supplmtnl web,Opened
23743,CSCI 5531,Advanced Operating Systems,W,900,1150,Delta Building D241,Ahmed Ahed Abukmail,Fall 2023,100% F2F w/supplmtnl web,Opened
23676,CSCI 5737,Mobile Applications Development,H,1600,1850,DELTA 158A,Pradeep Buddharaju,Fall 2023,100% F2F w/supplmtnl web,Closed
23710,CSCI 5739,Internship in Computer Science,TDB,TDB,TDB,TBA,Sadegh Davari,Fall 2023,100% F2F w/supplmtnl web,Opened
21062,CSCI 5832,Financial Data Mining,W,1900,2150,Delta Building D241,Gary D Boetticher,Fall 2023,100% F2F w/supplmtnl web,Opened
21058,CSCI 5833,Data Mining Tools and Techniques,W,1600,1850,Delta Building 237,Gary D Boetticher,Fall 2023,100% F2F w/supplmtnl web,Opened
23709,CSCI 5915,Cooperative Education Work Trm,TDB,TDB,TDB,TBA,Sadegh Davari,Fall 2023,100% F2F w/supplmtnl web,Opened
21060,CSCI 5931,Research Topics Comp Science,MW,1300,1420,Delta Building 203,Yalong Wu,Fall 2023,100% F2F w/supplmtnl web,Opened
23711,CSCI 6530,Research Methods In Comp Sci,T,1300,1550,DELTA 158A,Terry Feagin,Fall 2023,100% F2F w/supplmtnl web,Opened
23712,CSCI 6530,Research Methods In Comp Sci,H,1600,1850,DELTA 140,Terry Feagin,Fall 2023,100% F2F w/supplmtnl web,Opened
23739,CSCI 6838,Research Project And Seminar,T,900,1150,Delta Building 150,Kewei Sha,Fall 2023,100% F2F w/supplmtnl web,Opened
23740,CSCI 6838,Research Project And Seminar,T,1300,1550,Delta Building 150,Kewei Sha,Fall 2023,100% F2F w/supplmtnl web,Opened
21055,DASC 5133,Introduction to Data Science,W,900,1150,Delta Building 204,Wei Wei,Fall 2023,100% F2F w/supplmtnl web,Opened
21057,DASC 5133,Introduction to Data Science,M,1600,1850,Delta Building 203,Yalong Wu,Fall 2023,100% F2F w/supplmtnl web,Opened
21059,DASC 5231,Visualization in Data Science,H,1000,1250,Delta Building 242,Gary D Boetticher,Fall 2023,100% F2F w/supplmtnl web,Opened
21056,DASC 5333,Database Systems for Data Science,T,1300,1550,Delta Building 242,Kwok-Bun Yue,Fall 2023,100% F2F w/supplmtnl web,Opened
21061,DASC 6838,Research Project and Seminar,W,1600,1850,Delta Building D214,Yalong Wu,Fall 2023,100% F2F w/supplmtnl web,Opened
20041,DMST 5033,Advertising Design,T,830,1120,Student Services Bld 220114,Stuart Larson,Fall 2023,< 50% online,Opened
20084,DMST 5132,3D Modeling,M,1900,2150,Student Services Bld 220101,Anne M Henry,Fall 2023,> or equal to 50% Online,Opened
20096,DMST 5230,Critical  Approaches to Digital Media,H,1600,1850,Bayou Building 1335,Debra Ellen Clark,Fall 2023,> or equal to 50% Online,Opened
20092,DMST 5332,Motion Graphics,W,1900,2150,Student Services Bld 220101,Anne M Henry,Fall 2023,> or equal to 50% Online,Opened
20097,DMST 5437,Digital Media and Society,W,1600,1850,Bayou Building 1311,Leo Chan,Fall 2023,> or equal to 50% Online,Opened
20085,DMST 5534,Video Production 1,T,1900,2150,SSCB� 220113,Michael C Brims,Fall 2023,> or equal to 50% Online,Opened
20098,DMST 5535,Narrative Video Production,H,1900,2150,SSCB� 220113,Michael C Brims,Fall 2023,> or equal to 50% Online,Opened
20091,DMST 6739,Graduate Internship,F,1300,1550,Bayou Building 1335,Leo Chan,Fall 2023,100% F2F w/supplmtnl web,Opened
19675,DSCI 3321,Statistics I,MW,1300,1420,Bayou Building 2230,Lifei Sheng,Fall 2023,Face to Face,Opened
19677,DSCI 3321,Statistics I,TH,1300,1420,Bayou Building 3332,Ken Black,Fall 2023,Face to Face,Opened
19678,DSCI 3321,Statistics I,TDB,TDB,TDB,TBA,A Glen Houston,Fall 2023,100% Online,Opened
19788,DSCI 3321,Statistics I,TDB,TDB,TDB,TBA,Lifei Sheng,Fall 2023,100% Online,Opened
24335,DSCI 3321,Statistics I,TDB,TDB,TDB,TBA,Lifei Sheng,Fall 2023,100% Online,Opened
19680,DSCI 3331,Quantitative Methods for Management,M,1300,1550,Bayou Building 3326,Faiza Zalila,Fall 2023,< 50% online,Opened
19681,DSCI 3331,Quantitative Methods for Management,T,1300,1550,Student Services Bld 3311,Faiza Zalila,Fall 2023,< 50% online,Opened
19682,DSCI 3331,Quantitative Methods for Management,H,1900,2150,Bayou Building 1211,Ahsanul Huq,Fall 2023,Face to Face,Opened
19683,DSCI 3331,Quantitative Methods for Management,TDB,TDB,TDB,TBA,Faiza Zalila,Fall 2023,100% Online,Opened
19867,DSCI 3331,Quantitative Methods for Management,TDB,TDB,TDB,TBA,Vicky Gu,Fall 2023,100% Online,Opened
19685,DSCI 5131,Business Analytics I,W,1900,2150,Bayou Building 2234,Ken Black,Fall 2023,< 50% online,Opened
19687,DSCI 5431,Management Science & Operation,H,1900,2150,Bayou Building 2236,Vicky Gu,Fall 2023,< 50% online,Opened
19689,DSCI 5431,Management Science & Operation,TDB,TDB,TDB,TBA,Vicky Gu,Fall 2023,100% Online,Opened
23612,ECED 1303,Children and Families,TH,1300,1420,Bayou Building 1302,Precious L Parks,Fall 2023,< 50% online,Opened
23614,ECED 1303,Children and Families,TDB,TDB,TDB,TBA,Neelofer A Tajani,Fall 2023,100% Online,Opened
23615,ECED 1318,"Nutrition, Health and Safety",TDB,TDB,TDB,TBA,Terry Ann Chvala,Fall 2023,100% Online,Opened
23617,ECED 1354,Developmental Theories of Young Children,TH,1130,1250,Bayou Building 1302,Rebecca L Huss-Keeler,Fall 2023,> or equal to 50% Online,Opened
23616,ECED 1354,Developmental Theories of Young Children,TDB,TDB,TDB,TBA,Shanna L Graves,Fall 2023,100% Online,Opened
23620,ECED 4100,EC-3 Teacher Seminar,M,1600,1850,Student Services Bld 3311,Rita Louise Goudeau,Fall 2023,100% F2F w/supplmtnl web,Opened
23626,ECED 4302,Integrated Curriculum for Young Children,T,1300,1550,Arbor 1310.03,Neelofer A Tajani,Fall 2023,< 50% online,Opened
23627,ECED 4302,Integrated Curriculum for Young Children,W,1900,2150,Arbor 1310.05,Kelly Theresa Tryer,Fall 2023,< 50% online,Closed
23630,ECED 4303,Child Guidance & Classroom Management for Young Children,T,1600,1850,Bayou Building 1228,To be Announced,Fall 2023,> or equal to 50% Online,Opened
23632,ECED 4304,"Facilitating Children's Development through Fine Arts, Health & Physical Education",H,1300,1550,Arbor 1310.03,Preeti Jain,Fall 2023,> or equal to 50% Online,Opened
23633,ECED 4304,"Facilitating Children's Development through Fine Arts, Health & Physical Education",M,1600,1850,Bayou Building 2106,Michele Leigh Applegate,Fall 2023,> or equal to 50% Online,Opened
23635,ECED 4305,Language Development Birth-Age 5,TDB,TDB,TDB,TBA,Meagan Friedman,Fall 2023,100% Online,Opened
23638,ECED 4307,Mathematics and Science in Early Childhood Education,TDB,TDB,TDB,TBA,Jennifer Dawn Coughran,Fall 2023,100% Online,Opened
23641,ECED 4311,Reading Development in Young Children,M,1300,1550,Bayou Building 1228,Rebecca L Huss-Keeler,Fall 2023,< 50% online,Closed
23644,ECED 4311,Reading Development in Young Children,H,1600,1850,Arbor 1310.02,Amy Beth Dickey,Fall 2023,< 50% online,Opened
25670,ECED 4314,Observational/Developmental Assessment of Young Children,M,1600,1850,Arbor 1310.03,Pooja Gupta,Fall 2023,> or equal to 50% Online,Opened
23649,ECED 4320,Play in Early Childhood Curriculum,H,1600,1850,Arbor 1310.03,Amber Leigh Brown,Fall 2023,< 50% online,Opened
23650,ECED 4321,Advanced Topics: Infants and Toddlers,T,1900,2150,Bayou Building 1228,To be Announced,Fall 2023,> or equal to 50% Online,Opened
23651,ECED 4322,Cultural Awareness for Young Children,H,1900,2150,Bayou Building 1124,Shanna L Graves,Fall 2023,> or equal to 50% Online,Opened
23652,ECED 4326,Effective and Positive Classroom Interactions for Young Children,T,1900,2150,Bayou Building 1228,Preeti Jain,Fall 2023,> or equal to 50% Online,Opened
23653,ECED 4327,Early Childhood Program Development & Management II - Managing Center Operations and Finance,TDB,TDB,TDB,TBA,Jacinth Claudia Chapman,Fall 2023,100% Online,Opened
23654,ECED 4328,Early Childhood Curriculum and Pedagogy,W,1900,2150,Arbor 1310.03,Amy Wood,Fall 2023,< 50% online,Opened
23655,ECED 4332,Teaching Young Children with Special Needs,H,1900,2150,Bayou Building 1302,Elizabeth Anne Beavers,Fall 2023,100% F2F w/supplmtnl web,Opened
23656,ECED 4341,The Science of Teaching  Reading for EC-3,W,1600,1850,Arbor 1310.03,To be Announced,Fall 2023,< 50% online,Opened
23659,ECED 4377,Practicum,TDB,TDB,TDB,TBA,Shanna L Graves,Fall 2023,100% F2F w/supplmtnl web,Opened
23660,ECED 5031,Teaching Young Children,T,1900,2150,Arbor 1310.05,Rebecca L Huss-Keeler,Fall 2023,> or equal to 50% Online,Opened
23661,ECED 5038,Creative Arts in Early Childhood,TDB,TDB,TDB,TBA,Preeti Jain,Fall 2023,100% Online,Opened
23666,ECED 5131,Curriculum in Early Childhood Education,TDB,TDB,TDB,TBA,Neelofer A Tajani,Fall 2023,100% Online,Opened
23670,ECED 5132,Literacy Dvmnt In Early Chldh,T,1600,1850,Arbor 1310.05,Amber Leigh Brown,Fall 2023,> or equal to 50% Online,Opened
23663,ECED 5133,Mathematics and Science Teaching and Learning in Early Childhood,TDB,TDB,TDB,TBA,Preeti Jain,Fall 2023,100% Online,Opened
23671,ECED 5332,Infants & Yng Childrn W/Except,TDB,TDB,TDB,TBA,Elizabeth Anne Beavers,Fall 2023,100% Online,Opened
23673,ECED 6739,Early Childhood Education,TDB,TDB,TDB,TBA,Shanna L Graves,Fall 2023,100% Online,Opened
19706,ECON 2301,Principles of Macroeconomics,MW,1000,1120,Bayou Building 2311,Anne Anders,Fall 2023,Face to Face,Opened
19707,ECON 2301,Principles of Macroeconomics,TDB,TDB,TDB,TBA,Anne Anders,Fall 2023,100% Online,Opened
19882,ECON 2301,Principles of Macroeconomics,M,1900,2150,Bayou Building 1218,Allyssa Ann Wadsworth,Fall 2023,Face to Face,Opened
19709,ECON 2302,Principles of Microeconomics,TH,1300,1420,Bayou Building 2512,Stephen J Cotten,Fall 2023,Face to Face,Opened
19710,ECON 2302,Principles of Microeconomics,TDB,TDB,TDB,TBA,Stephen J Cotten,Fall 2023,100% Online,Opened
19713,ECON 3311,Money And Banking,T,1900,2150,Bayou Building 1211,Jonathan Bolston,Fall 2023,Face to Face,Opened
19714,ECON 3311,Money And Banking,TDB,TDB,TDB,TBA,Allyssa Ann Wadsworth,Fall 2023,100% Online,Opened
19870,ECON 3311,Money And Banking,TDB,TDB,TDB,TBA,Jonathan Bolston,Fall 2023,100% Online,Opened
19883,ECON 3311,Money And Banking,TDB,TDB,TDB,TBA,Stephen J Cotten,Fall 2023,100% Online,Opened
19900,ECON 3311,Money And Banking,T,1600,1850,Bayou Building 2512,Jason E Murasko,Fall 2023,Face to Face,Opened
24232,ECON 3331,Population Economics,H,1300,1550,Bayou Building 2236,Jason E Murasko,Fall 2023,Face to Face,Opened
19715,ECON 5136,Managerial Economics,W,1900,2150,Bayou Building 2236,Jason E Murasko,Fall 2023,Face to Face,Opened
19716,ECON 5136,Managerial Economics,TDB,TDB,TDB,TBA,Anne Anders,Fall 2023,100% Online,Opened
23681,EDCI 7032,Quantitative Research II,W,1900,2150,Bayou Building 3607,Renee E. Lastrapes,Fall 2023,< 50% online,Opened
23682,EDCI 7033,Qualitative Research,W,1600,1850,Bayou Building 1217,Jane McIntosh Cooper,Fall 2023,< 50% online,Opened
23684,EDCI 7138,"Curriculum Design: Development, Implementation, Evaluation in STEM Education",W,1900,2150,Arbor South 1500.01,Carol Curtis Waters,Fall 2023,< 50% online,Opened
23680,EDCI 7430,Current Issues and Trends in STEM Education,W,1600,1850,Arbor 1310.06,Suzanne E Brown,Fall 2023,< 50% online,Opened
23683,EDCI 8530,Research Seminar,W,1600,1850,Bayou Building 2235,Tina L Farrell,Fall 2023,< 50% online,Opened
23695,EDLS 7032,Quantitative Research II,W,1900,2150,Bayou Building 3607,Renee E. Lastrapes,Fall 2023,< 50% online,Opened
23697,EDLS 7033,Qualitative Research,W,1600,1850,Bayou Building 1217,Jane McIntosh Cooper,Fall 2023,< 50% online,Opened
23693,EDLS 7034,Professional Writing and Communications,W,1900,2150,Arbor 1310.06,Angelia Cole Durand,Fall 2023,< 50% online,Opened
23689,EDLS 7035,Intercultural Communication,W,1900,2150,Bayou Building 1228,Jennifer Grace,Fall 2023,< 50% online,Opened
23757,EDLS 7530,Learning Theory and Instruction,TDB,TDB,TDB,TBA,Jennifer Joyce Willis-Opalenik,Fall 2023,100% Online,Opened
23746,EDLS 7533,Systematic Design of Technology-based Instruction,TDB,TDB,TDB,TBA,Michelle Giles,Fall 2023,100% Online,Opened
23691,EDLS 8130,Strategic Planning & Systems Alignment,W,1600,1850,Bayou Building 1302,Antonio Corrales,Fall 2023,< 50% online,Opened
23687,EDLS 8530,Research Seminar,W,1600,1850,Bayou Building 2235,Tina L Farrell,Fall 2023,< 50% online,Opened
23713,EDUC 4310,Theories of Educational Psychology,M,900,1150,Bayou Building 1302,Lee Cox,Fall 2023,< 50% online,Opened
23714,EDUC 4310,Theories of Educational Psychology,M,1300,1550,Bayou Building 2235,Paul A Wagner,Fall 2023,> or equal to 50% Online,Opened
23716,EDUC 4310,Theories of Educational Psychology,T,1300,1550,Bayou Building 1104,Robert Morris Jones,Fall 2023,< 50% online,Opened
23717,EDUC 4310,Theories of Educational Psychology,T,1300,1550,Bayou Building 1228,Paul A Wagner,Fall 2023,> or equal to 50% Online,Opened
23718,EDUC 4310,Theories of Educational Psychology,W,1300,1550,Bayou Building 1104,Robert Morris Jones,Fall 2023,< 50% online,Opened
23719,EDUC 4310,Theories of Educational Psychology,H,1300,1550,Bayou Building 1104,Robert Morris Jones,Fall 2023,< 50% online,Opened
23720,EDUC 4310,Theories of Educational Psychology,TDB,TDB,TDB,TBA,Eric M. Carr,Fall 2023,100% Online,Closed
25724,EDUC 4310,Theories of Educational Psychology,W,1300,1550,Bayou Building 1302,To be Announced,Fall 2023,> or equal to 50% Online,Opened
23721,EDUC 6032,Applied Statistics,M,1900,2150,Bayou Building 2104,To be Announced,Fall 2023,< 50% online,Opened
23722,EDUC 6032,Applied Statistics,TDB,TDB,TDB,TBA,Staci Elizabeth Mizell,Fall 2023,100% Online,Opened
23725,EDUC 6033,Research Design And Analysis,T,1900,2150,Bayou Building 1302,To be Announced,Fall 2023,< 50% online,Opened
23726,EDUC 6033,Research Design And Analysis,TDB,TDB,TDB,TBA,Staci Elizabeth Mizell,Fall 2023,100% Online,Opened
20971,EMGT 5130,New Business Development,TDB,TDB,TDB,TBA,Young Jeong,Fall 2023,100% Online,Opened
20957,EMGT 5230,Negotiation Strategies,W,1600,1850,Delta Building 234,Ipek Bozkurt,Fall 2023,< 50% online,Opened
20958,EMGT 5230,Negotiation Strategies,TDB,TDB,TDB,TBA,Ipek Bozkurt,Fall 2023,100% Online,Closed
20962,EMGT 5231,Engineering Management Planning,TDB,TDB,TDB,TBA,Gene Shan,Fall 2023,100% Online,Opened
20964,EMGT 5330,Service and Operations Management,M,1600,1850,Delta Building 234,Young Jeong,Fall 2023,< 50% online,Opened
20965,EMGT 5330,Service and Operations Management,TDB,TDB,TDB,TBA,Young Jeong,Fall 2023,100% Online,Opened
20967,EMGT 5531,Technology Planning and Management,W,1600,1850,Delta Building 234,Ipek Bozkurt,Fall 2023,< 50% online,Opened
20968,EMGT 5531,Technology Planning and Management,TDB,TDB,TDB,TBA,Ipek Bozkurt,Fall 2023,100% Online,Opened
20973,EMGT 5631,Supply Chain Management,T,1600,1850,Delta Building 119B,Young Jeong,Fall 2023,< 50% online,Opened
20974,EMGT 5631,Supply Chain Management,TDB,TDB,TDB,TBA,Young Jeong,Fall 2023,100% Online,Opened
20977,EMGT 5632,Logistics Management,H,1600,1850,Delta� Building 119A,Gene Shan,Fall 2023,< 50% online,Opened
20978,EMGT 5632,Logistics Management,TDB,TDB,TDB,TBA,Gene Shan,Fall 2023,100% Online,Opened
20980,EMGT 5731,Business Analytics,T,1600,1850,Delta Building 119B,Gene Shan,Fall 2023,< 50% online,Opened
20981,EMGT 5731,Business Analytics,TDB,TDB,TDB,TBA,Gene Shan,Fall 2023,100% Online,Opened
23846,EMGT 5931,Research Topics in Engineering Management,M,1600,1850,Student Services Bld 3302,Miguel A Gonzalez,Fall 2023,< 50% online,Opened
20983,EMGT 6837,Engineering Management Capstone Project,H,1600,1850,Delta Building 119B,Ipek Bozkurt,Fall 2023,< 50% online,Opened
20984,EMGT 6837,Engineering Management Capstone Project,TDB,TDB,TDB,TBA,Ipek Bozkurt,Fall 2023,100% Online,Opened
20991,ENGR 1201,Introduction to Engineering,TH,830,950,Student Services Bld 220112,Mohsen Daghooghi,Fall 2023,100% F2F w/supplmtnl web,Opened
20992,ENGR 1201,Introduction to Engineering,TH,1300,1420,Bayou Building 3606,Ariful Bhuiyan,Fall 2023,100% F2F w/supplmtnl web,Opened
20993,ENGR 2301,Statics,MW,1000,1120,Student Services Bld 3311,Jeffrey R Mountain,Fall 2023,100% F2F w/supplmtnl web,Opened
20994,ENGR 2301,Statics,TH,830,950,STEM 2101,Ariful Bhuiyan,Fall 2023,100% F2F w/supplmtnl web,Opened
20995,ENGR 2304,Computing for Engineers,TH,1430,1520,Bayou Building 3606,Mohsen Daghooghi,Fall 2023,100% F2F w/supplmtnl web,Opened
20996,ENGR 2304,Computing for Engineers,W,1300,1550,Bayou Building 3606,Mohsen Daghooghi,Fall 2023,100% F2F w/supplmtnl web,Opened
25074,ENSC 1101,Laboratory for Environmental Science I,M,1300,1550,STEM 2113,Sachiyo T Mukherji,Fall 2023,< 50% online,Opened
25075,ENSC 1101,Laboratory for Environmental Science I,M,1600,1850,STEM 2113,Sachiyo T Mukherji,Fall 2023,< 50% online,Opened
25086,ENSC 1301,Environmental Science I,MW,1000,1120,STEM 2101,Sachiyo T Mukherji,Fall 2023,< 50% online,Opened
25087,ENSC 3331,Environmental Biology,H,900,1150,SSCB 1100,Cindy Howard,Fall 2023,100% F2F w/supplmtnl web,Opened
25088,ENSC 3333,Environmental Geology,TDB,TDB,TDB,TBA,Dongmin Sun,Fall 2023,100% Online,Opened
25089,ENSC 4251,Laboratory for Environmental Analysis,H,1800,2150,Bayou Building 3324,Yu-Hui Zhang,Fall 2023,100% F2F w/supplmtnl web,Opened
25090,ENSC 4307,Geographic Information Systems,W,1600,1850,TBA,Marc Mokrech,Fall 2023,100% F2F w/supplmtnl web,Opened
25091,ENSC 4331,Introduction to Environmental Engineering,T,1900,2150,STEM 1103,Chunlong Zhang,Fall 2023,100% F2F w/supplmtnl web,Opened
25093,ENSC 4332,Advanced Environmental Science,T,1600,1850,STEM 2113,Sachiyo T Mukherji,Fall 2023,< 50% online,Opened
25095,ENSC 4333,Introduction to Global Climate Change,W,1900,2150,STEM 1109,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
25096,ENSC 4336,Web GIS,F,1300,1550,Bayou Building 3324,Marc Mokrech,Fall 2023,100% F2F w/supplmtnl web,Opened
25099,ENSC 4351,Hydrogeology,M,1900,2150,Bayou Building 3324,Dongmin Sun,Fall 2023,100% F2F w/supplmtnl web,Opened
25100,ENSC 4352,Water Chemistry and Water Pollution,W,1300,1550,Bayou Building 3324,Sachiyo T Mukherji,Fall 2023,< 50% online,Opened
25101,ENSC 4356,Soil & Groundwater Remediation,TDB,TDB,TDB,TBA,Chunlong Zhang,Fall 2023,100% Online,Opened
25102,ENSC 5332,Toxicology,TDB,TDB,TDB,TBA,Cindy Howard,Fall 2023,100% Online,Opened
25104,ENSC 5333,Fundamentals of Environ Eng,T,1900,2150,STEM 1101,Chunlong Zhang,Fall 2023,100% F2F w/supplmtnl web,Opened
25105,ENSC 5333,Fundamentals of Environ Eng,TDB,TDB,TDB,TBA,Chunlong Zhang,Fall 2023,100% Online,Opened
25107,ENSC 5530,Research Methods: Environ Sci,W,1900,2150,STEM 1105,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
25109,ENSC 5536,Environmental Remediation,TDB,TDB,TDB,TBA,Chunlong Zhang,Fall 2023,100% Online,Opened
25110,ENSC 5536,Environmental Remediation,TDB,TDB,TDB,TBA,Chunlong Zhang,Fall 2023,100% Online,Opened
25111,ENSC 5931,Topics In Environmental Sci,TH,1730,1850,STEM 2115,Daniel Bryant Imrecke,Fall 2023,100% F2F w/supplmtnl web,Opened
25114,ENSC 6731,Graduate Seminar,W,1900,2150,STEM 1103,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
25120,ENSC 6838,Research Project And Seminar,W,1900,2150,STEM 3133,To be Announced,Fall 2023,100% F2F w/supplmtnl web,Opened
19746,ENVR 3311,Foundations Envr Management,M,1900,2150,Bayou Building 2524,Kathleen Garland,Fall 2023,< 50% online,Opened
19747,ENVR 4311,Prin Of Air Quality Management,H,1900,2150,Bayou Building 1135,Lisa B Gossett,Fall 2023,< 50% online,Opened
19748,ENVR 4315,Introduction To Envr Law,T,1900,2150,Bayou Building 2524,Lisa B Gossett,Fall 2023,< 50% online,Opened
19749,ENVR 4333,Intro To Pollution Contrl Tech,W,1900,2150,Bayou Building 2524,Kathleen Garland,Fall 2023,< 50% online,Opened
19753,ENVR 5131,Foundations in Sustainability,TDB,TDB,TDB,TBA,Kathleen Garland,Fall 2023,100% Online,Opened
19750,ENVR 5332,Environmental Law,TDB,TDB,TDB,TBA,Lisa B Gossett,Fall 2023,100% Online,Opened
19752,ENVR 5333,Air Quality Management,H,1900,2150,Bayou Building 1135,Lisa B Gossett,Fall 2023,< 50% online,Opened
20192,EXHS 5130,Epidemiology,M,1600,1850,REC 263,Isabelle Soraya Kusters,Fall 2023,< 50% online,Opened
20195,EXHS 5132,Applied Exercise Physiology: Cardiopulmonary,T,1600,1850,REC 263,Jason Richard Bentley,Fall 2023,< 50% online,Opened
20196,EXHS 5135,Social and Behavioral Aspects of Public Health,W,1900,2150,REC 263,Sumaita Choudhury,Fall 2023,< 50% online,Opened
20194,EXHS 5335,Exercise in Chronic Disease: Cardiopulmonary and Metabolic,T,1900,2150,REC 263,Jason Richard Bentley,Fall 2023,< 50% online,Opened
20193,EXHS 6035,Biostatistics 1,W,1600,1850,Student Services Bld 220101,Julianna M. Dean,Fall 2023,> or equal to 50% Online,Opened
20197,EXHS 6639,Clinical Exercise Practicum,H,1900,2150,REC 263,To be Announced,Fall 2023,< 50% online,Opened
19718,FINC 3301,Personal Money Management,TDB,TDB,TDB,TBA,Daniel G Perdue,Fall 2023,100% Online,Opened
19719,FINC 3301,Personal Money Management,M,1900,2150,Bayou Building 1333,Jason Warren Ceyanes,Fall 2023,100% F2F w/supplmtnl web,Opened
19721,FINC 3331,Business Finance,TDB,TDB,TDB,TBA,Jeff Whitworth,Fall 2023,100% Online,Closed
19723,FINC 3331,Business Finance,M,1900,2150,Bayou Building 2234,To be Announced,Fall 2023,Face to Face,Opened
19724,FINC 3331,Business Finance,T,1300,1550,Bayou Building 2236,Yvette M Bendeck,Fall 2023,< 50% online,Opened
19864,FINC 3331,Business Finance,W,900,1150,Bayou Building 1313,Yvette M Bendeck,Fall 2023,< 50% online,Opened
19725,FINC 3333,Intermediate Financial Mgmt,T,1900,2150,Bayou Building 1335,Ivelina Pavlova-Stout,Fall 2023,< 50% online,Opened
24239,FINC 3333,Intermediate Financial Mgmt,TDB,TDB,TDB,TBA,Ivelina Pavlova-Stout,Fall 2023,100% Online,Opened
19726,FINC 3353,Investments,TDB,TDB,TDB,TBA,Daniel G Perdue,Fall 2023,100% Online,Opened
19727,FINC 4331,Contemporary Finc Institutions,W,1900,2150,Bayou Building 1313,Yvette M Bendeck,Fall 2023,100% F2F w/supplmtnl web,Opened
19728,FINC 4341,Structure of Financial Statements,TDB,TDB,TDB,TBA,Melissa A. Williams,Fall 2023,100% Online,Opened
19730,FINC 4351,International Financial Operations,H,1300,1550,Student Services Bld 3311,Ivelina Pavlova-Stout,Fall 2023,< 50% online,Opened
24243,FINC 4351,International Financial Operations,TDB,TDB,TDB,TBA,Ivelina Pavlova-Stout,Fall 2023,100% Online,Opened
19906,FINC 4379,Internship in Finance,TDB,TDB,TDB,TBA,Melissa A. Williams,Fall 2023,Face to Face,Opened
19731,FINC 5133,Corporate Finance,TDB,TDB,TDB,TBA,Timothy B Michael,Fall 2023,100% Online,Opened
19733,FINC 5133,Corporate Finance,T,1900,2150,Bayou Building 1333,Jeff Whitworth,Fall 2023,< 50% online,Opened
24245,FINC 5231,Quantitative Methods in Finance,H,1900,2150,Bayou Building 1217,Melissa A. Williams,Fall 2023,< 50% online,Opened
26070,FINC 5231,Quantitative Methods in Finance,TDB,TDB,TDB,TBA,Melissa A. Williams,Fall 2023,100% Online,Opened
19735,FINC 5332,Financial Statements,TDB,TDB,TDB,TBA,Melissa A. Williams,Fall 2023,100% Online,Opened
19737,FINC 6131,Commercial Banking,W,1900,2150,Bayou Building 2236,Timothy B Michael,Fall 2023,< 50% online,Opened
19738,FINC 6231,Investment Management,TDB,TDB,TDB,TBA,Daniel G Perdue,Fall 2023,100% Online,Opened
19739,FINC 6234,Portfolio Management,TDB,TDB,TDB,TBA,Jeff Whitworth,Fall 2023,100% Online,Opened
19741,FINC 6531,International Finance,TDB,TDB,TDB,TBA,Ivelina Pavlova-Stout,Fall 2023,100% Online,Opened
19743,FINC 6731,Seminar In Finance,TDB,TDB,TDB,TBA,Timothy B Michael,Fall 2023,100% Online,Opened
24246,FINC 6731,Seminar In Finance,T,1900,2150,Bayou Building 1219,Timothy B Michael,Fall 2023,< 50% online,Opened
20099,GAME 1301,Foundations of Games 1,M,1300,1550,Student Services Bld 2310,Steven C Sutherland,Fall 2023,100% F2F w/supplmtnl web,Opened
20100,GAME 2331,Curriculum and Assessment for Serious Games,T,1300,1550,Bayou Building 1326,Jana Marie Willis,Fall 2023,100% F2F w/supplmtnl web,Opened
20101,GAME 3301,Game Programming I,TH,1130,1250,STEM 1200,Alfredo J Perez-Davila,Fall 2023,100% F2F w/supplmtnl web,Opened
20564,GEOG 1301,Modern Physical Geography,TDB,TDB,TDB,TBA,Ann Elizabeth Linsley,Fall 2023,100% Online,Opened
20558,GEOG 1303,World Regional Geography,TH,1300,1420,Bayou Building 2311,Jeffrey William Lash,Fall 2023,< 50% online,Opened
20559,GEOG 4300,Geography of North America,TDB,TDB,TDB,TBA,Quentin A Stubbs,Fall 2023,100% Online,Opened
20565,GEOG 4312,Human Geography,TDB,TDB,TDB,TBA,Jeffrey William Lash,Fall 2023,100% Online,Opened
20560,GEOG 4321,Fundamentals of Geographic Information Systems,T,1600,1850,Student Services Bld 220101,Jeffrey William Lash,Fall 2023,< 50% online,Opened
20562,GEOG 4321,Fundamentals of Geographic Information Systems,TDB,TDB,TDB,TBA,Jeffrey William Lash,Fall 2023,100% Online,Opened
20561,GEOG 5134,Introduction to Geographic Information Systems,T,1600,1850,Student Services Bld 220101,Jeffrey William Lash,Fall 2023,< 50% online,Opened
20563,GEOG 5134,Introduction to Geographic Information Systems,TDB,TDB,TDB,TBA,Jeffrey William Lash,Fall 2023,100% Online,Opened
25077,GEOL 1103,Laboratory for Physical Geology,M,1300,1550,STEM 2107,Daniel Bryant Imrecke,Fall 2023,100% F2F w/supplmtnl web,Opened
25078,GEOL 1103,Laboratory for Physical Geology,T,1300,1550,STEM 2107,Daniel Bryant Imrecke,Fall 2023,100% F2F w/supplmtnl web,Closed
