crn,course_code,name,days,start_time,end_time,room_num,instructor,semester,mode,status
20605,HADM 5131,Hlthcare Human Resources Mgmt,TDB,TDB,TDB,TBA,Phillip J Decker,Spring 2023,100% Online,Opened
20607,HADM 5232,Finc Mgmt of Healthcare Orgs,TDB,TDB,TDB,TBA,Shivani Gupta,Spring 2023,100% Online,Opened
20643,HADM 5233,Financial Management of Healthcare Organizations II,TDB,TDB,TDB,TBA,Jordan P Mitchell,Spring 2023,100% Online,Opened
20608,HADM 5333,Healthcare Economics,TDB,TDB,TDB,TBA,M. Femi Ayadi,Spring 2023,100% Online,Closed
20828,HADM 5333,Healthcare Economics,TDB,TDB,TDB,TBA,Shivani Gupta,Spring 2023,100% Online,Opened
20644,HADM 5335,Planning & Marketing Healthcare Services,TDB,TDB,TDB,TBA,Ashish Chandra,Spring 2023,100% Online,Closed
20609,HADM 5432,Healthcare Predictive,TDB,TDB,TDB,TBA,Jordan P Mitchell,Spring 2023,100% Online,Opened
20610,HADM 5531,Group Practice Management,T,1600,1850,Bayou Building 3332,J. Mark Clardy,Spring 2023,Face to Face,Opened
20645,HADM 5731,Healthcare Quality,TDB,TDB,TDB,TBA,Raymond Joseph Khoury,Spring 2023,100% Online,Closed
20646,HADM 6132,Legl Aspects Of Hlthcare Systm,TDB,TDB,TDB,TBA,Elizabeth Whitson McKinley,Spring 2023,100% Online,Opened
20647,HADM 6235,Integrated Delivery Systems,TDB,TDB,TDB,TBA,J. Mark Clardy,Spring 2023,100% Online,Opened
20611,HADM 6738,Seminar in Healthcare Policy & Leadership,M,1900,2150,Bayou Building 2311,"Raymond Joseph Khoury,
Phillip J Decker",Spring 2023,< 50% online,Closed
19360,HADM 6739,Internship in Healthcare Administration,TDB,TDB,TDB,TBA,M. Femi Ayadi,Spring 2023,< 50% online,Opened
27166,HADM 6739,Internship in Healthcare Administration,TDB,TDB,TDB,TBA,M. Femi Ayadi,Spring 2023,< 50% online,Opened
20666,HIST 1301,United States History I,MWF,1500,1550,Bayou Building 2311,Joseph Allen Stromberg,Spring 2023,100% F2F w/supplmtnl web,Opened
20667,HIST 1301,United States History I,TH,1300,1420,Bayou Building 2512,William P Powers,Spring 2023,100% F2F w/supplmtnl web,Opened
20577,HIST 1302,United States History II,TDB,TDB,TDB,TBA,Barbara Hales,Spring 2023,100% Online,Opened
20668,HIST 1302,United States History II,MWF,1600,1650,Bayou Building 2311,Joseph Allen Stromberg,Spring 2023,100% F2F w/supplmtnl web,Opened
20659,HIST 2322,World Civilization II,TH,1130,1250,Bayou Building 2230,Cengiz Sisman,Spring 2023,> or equal to 50% Online,Opened
20654,HIST 3301,Ancient World,T,830,1120,Bayou Building 1215,Jeremy L Piercy,Spring 2023,100% F2F w/supplmtnl web,Opened
20655,HIST 3309,Renaissance and Reformation,W,900,1150,Bayou Building 1215,Jeremy L Piercy,Spring 2023,100% F2F w/supplmtnl web,Opened
20572,HIST 3316,Historical Studies,H,900,1150,Bayou Building 1335,Neal T Dugre,Spring 2023,100% F2F w/supplmtnl web,Opened
20662,HIST 3330,Civil War and Reconstruction,M,900,1150,Bayou Building 1133,Pearl Joy Young,Spring 2023,100% F2F w/supplmtnl web,Closed
20651,HIST 3337,U.S. during the Cold War,T,1300,1550,Bayou Building 1217,Adam J Hodges,Spring 2023,100% F2F w/supplmtnl web,Opened
20656,HIST 4301,Studies in European History,T,1600,1850,Bayou Building 1218,Jeremy L Piercy,Spring 2023,100% F2F w/supplmtnl web,Opened
20575,HIST 4305,Nazi and Third Reich,M,1600,1850,Bayou Building 1335,Barbara Hales,Spring 2023,> or equal to 50% Online,Opened
20657,HIST 4309,Studies in Latin American History,H,1600,1850,Bayou Building 1311,Thais Sant'Ana,Spring 2023,100% F2F w/supplmtnl web,Opened
20658,HIST 4309,Studies in Latin American History,W,1600,1850,Bayou Building 1313,Thais Sant'Ana,Spring 2023,100% F2F w/supplmtnl web,Opened
20574,HIST 4312,Studies in Early American History,M,1300,1550,Bayou Building 2234,Neal T Dugre,Spring 2023,100% F2F w/supplmtnl web,Opened
20663,HIST 4313,Studies in U.S. History,M,1600,1850,Bayou Building 1311,Pearl Joy Young,Spring 2023,100% F2F w/supplmtnl web,Opened
20652,HIST 4319,U.S. Labor History,H,1300,1550,Bayou Building 1217,Adam J Hodges,Spring 2023,100% F2F w/supplmtnl web,Opened
20660,HIST 4326,Middle East and the United States,T,830,1120,Bayou Building 2230,Cengiz Sisman,Spring 2023,> or equal to 50% Online,Opened
20576,HIST 5330,Memory and Representation in Holocaust Cinema,T,1900,2150,Bayou Building 1335,Barbara Hales,Spring 2023,> or equal to 50% Online,Closed
20664,HIST 5430,Studies in Women's History,W,1900,2150,Bayou Building 1124,Pearl Joy Young,Spring 2023,100% F2F w/supplmtnl web,Opened
20661,HIST 5931,Research Topics in History,H,1900,2150,Bayou Building 2230,Cengiz Sisman,Spring 2023,> or equal to 50% Online,Closed
20786,HLTH 2301,Introduction to Exercise Science,TH,1130,1250,REC 264,Julianna M. Dean,Spring 2023,> or equal to 50% Online,Opened
20787,HLTH 2303,Personal Health and Fitness,MW,1600,1720,SSCB 3310,Jason Royce Abshire,Spring 2023,> or equal to 50% Online,Opened
20789,HLTH 3301,"Health, Emergency Care and First Aid",TDB,TDB,TDB,TBA,Denise B Cazes,Spring 2023,100% online w/F2F,Closed
20790,HLTH 3301,"Health, Emergency Care and First Aid",TDB,TDB,TDB,TBA,Felicia Ann Thomas,Spring 2023,100% Online,Opened
20791,HLTH 3301,"Health, Emergency Care and First Aid",TDB,TDB,TDB,TBA,Felicia Ann Thomas,Spring 2023,100% Online,Closed
26802,HLTH 3301,"Health, Emergency Care and First Aid",TDB,TDB,TDB,TBA,Daniel Allen Nowalk Jr.,Spring 2023,100% Online,Closed
20792,HLTH 3302,Health and Physical Education - EC-6 Survey,W,1600,1850,STEM 2115,Cindy G Gravely,Spring 2023,100% F2F w/supplmtnl web,Opened
20793,HLTH 3303,Nutrition and Weight Management,T,1600,1850,REC 263,Denise B Cazes,Spring 2023,< 50% online,Opened
20794,HLTH 3303,Nutrition and Weight Management,TDB,TDB,TDB,TBA,Alfred Eugene Coleman,Spring 2023,100% Online,Closed
20795,HLTH 3304,Principles of Physical Fitness,TDB,TDB,TDB,TBA,Julianna M. Dean,Spring 2023,100% Online,Closed
20796,HLTH 3304,Principles of Physical Fitness,TDB,TDB,TDB,TBA,Daniel Allen Nowalk Jr.,Spring 2023,100% Online,Closed
20797,HLTH 3309,Evidence-Based Practice,TDB,TDB,TDB,TBA,Olympia Watts,Spring 2023,100% Online,Closed
20798,HLTH 3316,Applied Kinesiology,H,1900,2150,REC 263,Paul Fullmer,Spring 2023,100% F2F w/supplmtnl web,Closed
20799,HLTH 3317,Motor Development and Learning,TDB,TDB,TDB,TBA,Jenny English Amonette,Spring 2023,100% Online,Closed
20800,HLTH 3319,Introduction to Public Health,TDB,TDB,TDB,TBA,Isabelle Soraya Kusters,Spring 2023,100% Online,Closed
25650,HLTH 3319,Introduction to Public Health,TDB,TDB,TDB,TBA,Isabelle Soraya Kusters,Spring 2023,100% Online,Closed
20801,HLTH 4301,Physiology of Exercise,M,1600,1850,REC 264,Jason Richard Bentley,Spring 2023,100% F2F w/supplmtnl web,Closed
20802,HLTH 4302,Biomechanics,T,1900,2150,REC 263,Paul Fullmer,Spring 2023,100% F2F w/supplmtnl web,Closed
20803,HLTH 4305,Seminar in Sports Medicine,M,1900,2150,REC 263,Charles Tyler Morrison,Spring 2023,100% F2F w/supplmtnl web,Opened
20804,HLTH 4308,Resistive Exercise:  Theory and Practice,T,830,1120,REC 264,William Emil Amonette,Spring 2023,< 50% online,Closed
20806,HLTH 4312,Methods in Physical Education II,H,1600,1850,REC 264,Cindy G Gravely,Spring 2023,100% F2F w/supplmtnl web,Opened
20807,HLTH 4370,Undergraduate Lab Practicum,W,1600,1850,REC 264,Denise B Cazes,Spring 2023,100% F2F w/supplmtnl web,Opened
20808,HLTH 4370,Undergraduate Lab Practicum,H,1300,1550,REC 264,Denise B Cazes,Spring 2023,100% F2F w/supplmtnl web,Closed
20809,HLTH 4379,Internship,F,900,1150,REC 263,Isabelle Soraya Kusters,Spring 2023,100% F2F w/supplmtnl web,Opened
10003,HMRS 5131,Human Resource Mgmt Processes,TDB,TDB,TDB,TBA,Laura Guerrero,Spring 2023,100% Online,Opened
10005,HMRS 5435,"Employee Plan,Staff,Selection",TDB,TDB,TDB,TBA,"Deidre Renee Bradley,
Donna Stringer",Spring 2023,100% Online,Opened
10007,HMRS 5437,Human Resource Info Systems,TDB,TDB,TDB,TBA,"Cynde Lee Ferris,
Donna Stringer",Spring 2023,100% Online,Opened
10009,HMRS 5533,HR Metrics and Performance Management,TDB,TDB,TDB,TBA,M Alix Valenti,Spring 2023,100% Online,Closed
10011,HMRS 6735,Seminar in Human Resource Management,TDB,TDB,TDB,TBA,Donna Stringer,Spring 2023,100% Online,Opened
20431,HUMN 1301,Humanities,TDB,TDB,TDB,TBA,Daniel Silvermintz,Spring 2023,100% Online,Closed
25809,HUMN 3351,Art 1950-Present,TDB,TDB,TDB,TBA,Jessica T Kubala,Spring 2023,100% Online,Closed
20436,HUMN 3375,Ideas in Transition,TDB,TDB,TDB,TBA,Carole Jean Poindexter-Sylvers,Spring 2023,100% Online,Closed
20437,HUMN 3375,Ideas in Transition,T,1900,2150,Bayou Building 1217,Daniel Silvermintz,Spring 2023,> or equal to 50% Online,Opened
20438,HUMN 3375,Ideas in Transition,H,1600,1850,Bayou Building 1218,Julio C. Covarrubias-Cabeza,Spring 2023,100% F2F w/supplmtnl web,Opened
20439,HUMN 3375,Ideas in Transition,H,1900,2150,Bayou Building 1211,Adrian Stephen Hal Russell,Spring 2023,100% F2F w/supplmtnl web,Opened
20446,HUMN 4315,Art of the Ancient Greek World,M,1600,1850,Bayou Building 1333,Sarah Kielt Costello,Spring 2023,< 50% online,Closed
20463,HUMN 4326,Studies in Film,M,1600,1850,Bayou Building 1335,Barbara Hales,Spring 2023,> or equal to 50% Online,Opened
25988,HUMN 4364,Museum Studies,TDB,TDB,TDB,TBA,Sarah Kielt Costello,Spring 2023,100% Online,Closed
20580,HUMN 4391,Selected Topics in Humanities,H,1600,1850,Bayou Building 1311,Thais Sant'Ana,Spring 2023,100% F2F w/supplmtnl web,Opened
20464,HUMN 5236,Studies in Film,T,1900,2150,Bayou Building 1335,Barbara Hales,Spring 2023,> or equal to 50% Online,Opened
20460,HUMN 5431,Issues in Art History II: Renaissance to the Present,W,1900,2150,Bayou Building 1133,Christina Novakov-Ritchey,Spring 2023,100% F2F w/supplmtnl web,Opened
24658,HUMN 5931,Research Topics in Humanities,W,1900,2150,Bayou Building 1124,Pearl Joy Young,Spring 2023,100% F2F w/supplmtnl web,Opened
19517,INST 3313,Survey of Instructional Technologies,M,900,1150,Arbor 1310.05,Rhonda J Ritter,Spring 2023,< 50% online,Opened
19518,INST 3313,Survey of Instructional Technologies,H,1900,2150,Arbor 1310.05,Patrick Finnerty,Spring 2023,< 50% online,Opened
19519,INST 3313,Survey of Instructional Technologies,TDB,TDB,TDB,TBA,Michelle Giles,Spring 2023,100% Online,Opened
19520,INST 3313,Survey of Instructional Technologies,TDB,TDB,TDB,TBA,Laura Nicholas Reeves,Spring 2023,100% Online,Opened
19521,INST 3313,Survey of Instructional Technologies,TDB,TDB,TDB,TBA,Sheila E Schatzke,Spring 2023,100% Online,Opened
19522,INST 3313,Survey of Instructional Technologies,TDB,TDB,TDB,TBA,Marla Hazlyn Welch,Spring 2023,100% Online,Opened
19523,INST 3313,Survey of Instructional Technologies,TDB,TDB,TDB,TBA,Amy Scott Lejeune,Spring 2023,100% Online,Opened
19525,INST 4357,Multimedia for Instruction,TDB,TDB,TDB,TBA,Terri Armendariz,Spring 2023,100% Online,Opened
21060,INST 5130,Learning Theory and Instruction,TDB,TDB,TDB,TBA,Sheila E Schatzke,Spring 2023,100% Online,Opened
21062,INST 5131,Trends and Issue in Instructional Technology,TDB,TDB,TDB,TBA,Caroline M Crawford,Spring 2023,100% Online,Opened
21064,INST 5233,Performance Technology,TDB,TDB,TDB,TBA,Jennifer Joyce Willis-Opalenik,Spring 2023,100% Online,Opened
21067,INST 5333,Sys Design Of Tech-Based Instr,TDB,TDB,TDB,TBA,Michelle Giles,Spring 2023,100% Online,Opened
21072,INST 6031,Applications of Technology,TDB,TDB,TDB,TBA,Caroline M Crawford,Spring 2023,100% Online,Opened
21076,INST 6037,Advanced Technology Applications,TDB,TDB,TDB,TBA,Michelle Giles,Spring 2023,100% Online,Opened
21080,INST 6137,Tech And eLearning,TDB,TDB,TDB,TBA,Michelle Giles,Spring 2023,100% Online,Opened
21083,INST 6437,Interactive Distance Education,TDB,TDB,TDB,TBA,Michelle Giles,Spring 2023,100% Online,Opened
10098,ISAM 1305,Business Computer Applications,TDB,TDB,TDB,TBA,Junior M.R Bowen,Spring 2023,100% Online,Opened
10100,ISAM 1305,Business Computer Applications,TH,1000,1120,SSCB� 2311,Douglas J Steel,Spring 2023,< 50% online,Opened
10101,ISAM 3303,Info Systems For Mgmt,TDB,TDB,TDB,TBA,Michael Yu-Chi Wu,Spring 2023,100% Online,Closed
10103,ISAM 3303,Info Systems For Mgmt,TDB,TDB,TDB,TBA,Raja Rajeswari Athuru,Spring 2023,100% Online,Opened
10105,ISAM 3303,Info Systems For Mgmt,M,1300,1550,SSCB 1100,Charitha Hettiarachchi,Spring 2023,Face to Face,Opened
10107,ISAM 3303,Info Systems For Mgmt,W,1600,1850,SSCB� 2311,Imali Anushka Arthanayaka,Spring 2023,Face to Face,Opened
10108,ISAM 3304,Introduction to Business Applications Programming,M,1600,1850,SSCB� 2311,Nanfei Sun,Spring 2023,Face to Face,Closed
10109,ISAM 3333,Applications Development with C#,H,1900,2150,SSCB 1100,Chaitanya Belwal,Spring 2023,Face to Face,Opened
10110,ISAM 4331,Introduction to Business Internet Applications Development,M,1900,2150,SSCB 1100,Michael Yu-Chi Wu,Spring 2023,Face to Face,Opened
10111,ISAM 4365,Analysis and Design of Information Systems,W,1300,1550,Student Services Bld 2310,Charitha Hettiarachchi,Spring 2023,Face to Face,Opened
10112,ISAM 4366,Introduction to Computer Network Management,W,1900,2150,Student Services Bld 2310,Jian Lin,Spring 2023,Face to Face,Opened
10113,ISAM 4391,Special Topics in Management Information Systems,T,1300,1550,Bayou Building 2524,Charitha Hettiarachchi,Spring 2023,Face to Face,Opened
10114,ISAM 4391,Special Topics in Management Information Systems,H,1300,1550,SSCB 1100,Nanfei Sun,Spring 2023,Face to Face,Opened
10115,ISAM 5030,Fundamentals of Business Programming Applications,M,1600,1850,SSCB� 2311,Nanfei Sun,Spring 2023,Face to Face,Opened
10116,ISAM 5330,Management Information Systems,T,1600,1850,SSCB� 2311,Gokhan Gercek,Spring 2023,Face to Face,Opened
26721,ISAM 5330,Management Information Systems,T,1900,2150,Student Services Bld 2310,Nanfei Sun,Spring 2023,Face to Face,Opened
10117,ISAM 5331,Fundamentals of Databases,W,1900,2150,SSCB 1100,Naveed Saleem,Spring 2023,Face to Face,Opened
10118,ISAM 5332,Data Warehousing and Data Mining,T,1300,1550,Bayou Building 2524,Charitha Hettiarachchi,Spring 2023,Face to Face,Opened
10119,ISAM 5338,Internet Application Development,H,1600,1850,SSCB 1100,Douglas J Steel,Spring 2023,Face to Face,Opened
10120,ISAM 5339,Fundamentals of Computer Networking,H,1900,2150,Student Services Bld 2310,Gokhan Gercek,Spring 2023,Face to Face,Opened
10121,ISAM 5430,Advanced Application Development with C#,W,1300,1550,SSCB� 2311,Michael Yu-Chi Wu,Spring 2023,Face to Face,Opened
10122,ISAM 5632,Advanced Database Applications Development,M,1900,2150,Student Services Bld 3311,Naveed Saleem,Spring 2023,Face to Face,Opened
10123,ISAM 5635,Systems Analysis and Design,W,1600,1850,Bayou Building 1333,Douglas J Steel,Spring 2023,Face to Face,Opened
10124,ISAM 5636,Advanced Computer Networking,M,1300,1550,Student Services Bld 2310,Gokhan Gercek,Spring 2023,Face to Face,Opened
10125,ISAM 5638,Advanced Applications Programming with Java,T,1900,2150,SSCB� 2311,Jian Lin,Spring 2023,Face to Face,Opened
10126,ISAM 5734,Advanced Data Analytics in ERP System,H,1300,1550,SSCB 1100,Nanfei Sun,Spring 2023,Face to Face,Opened
10127,ISAM 5735,Data Analytics Application Development,M,1600,1850,SSCB 1100,Jian Lin,Spring 2023,Face to Face,Opened
20675,ITEC 2313,Scripting I,H,1300,1550,Delta Building 204,Lisa Louise Lacher,Spring 2023,< 50% online,Closed
20691,ITEC 2351,Web Fundamentals,T,1300,1550,Delta Building 202,Arturo Perez,Spring 2023,100% F2F w/supplmtnl web,Opened
20695,ITEC 2381,Forensics Fundamentals,H,1600,1850,Delta Building 202,Arturo Perez,Spring 2023,100% F2F w/supplmtnl web,Opened
20704,ITEC 3312,Scripting II,H,1600,1850,Delta Building 204,Lisa Louise Lacher,Spring 2023,< 50% online,Closed
20705,ITEC 3365,Network Fundamentals,W,1300,1550,Delta Building 203,Joshua Todd Baker,Spring 2023,100% F2F w/supplmtnl web,Opened
20710,ITEC 3388,Cyber Security I,H,1300,1550,Delta Building 202,Arturo Perez,Spring 2023,100% F2F w/supplmtnl web,Opened
20714,ITEC 4313,Emerging Information Technology,W,1900,2150,Delta Building 203,Lisa Louise Lacher,Spring 2023,< 50% online,Closed
20719,ITEC 4342,IT Project Management,H,1600,1850,Delta Building 234,Kathy Lynn Rogers,Spring 2023,100% F2F w/supplmtnl web,Opened
20722,ITEC 4351,Web Design,T,1600,1850,Delta Building 202,Arturo Perez,Spring 2023,100% F2F w/supplmtnl web,Opened
20747,ITEC 4366,Computer Security & Disaster Recovery,M,1600,1850,Delta Building 203,Joshua Todd Baker,Spring 2023,100% F2F w/supplmtnl web,Opened
20736,ITEC 4379,Internship in Information Technology,TDB,TDB,TDB,TBA,Lisa Louise Lacher,Spring 2023,100% F2F w/supplmtnl web,Opened
20741,ITEC 4382,Registry & Internet Forensics,W,1600,1850,Delta� Building 119A,Krishani D Abeysekera,Spring 2023,100% F2F w/supplmtnl web,Opened
20743,ITEC 4383,Cyber Security II,W,1600,1850,Delta Building 203,Joshua Todd Baker,Spring 2023,100% F2F w/supplmtnl web,Opened
20847,ITEC 4388,Senior Project in Information Technology,W,1600,1850,Delta Building D241,Alfredo J Perez-Davila,Spring 2023,100% F2F w/supplmtnl web,Closed
20848,ITEC 4388,Senior Project in Information Technology,W,1900,2150,Delta Building D241,Alfredo J Perez-Davila,Spring 2023,100% F2F w/supplmtnl web,Closed
20757,ITEC 4391,Selected Topics in Information Technology,M,1300,1550,Delta Building 203,Joshua Todd Baker,Spring 2023,100% F2F w/supplmtnl web,Opened
10161,LEGL 3301,Business Law,M,1900,2150,STEM 2115,Vanessa L. Johnson,Spring 2023,Face to Face,Opened
10162,LEGL 3301,Business Law,TDB,TDB,TDB,TBA,Vanessa L. Johnson,Spring 2023,100% Online,Closed
10164,LEGL 3301,Business Law,TDB,TDB,TDB,TBA,Vanessa L. Johnson,Spring 2023,100% Online,Opened
10166,LEGL 3307,Legal Writing and Appellate Process,T,1600,1850,Bayou Building 2236,Jonathan Robert Everhart,Spring 2023,< 50% online,Opened
10167,LEGL 4354,Property Transactions,H,1600,1850,Bayou Building 2236,Robert Prim,Spring 2023,< 50% online,Opened
10168,LEGL 4356,Torts,W,1900,2150,Bayou Building 1213,W. Russ Jones,Spring 2023,Face to Face,Opened
10169,LEGL 4359,"Wills, Probate and Estate Administration",TDB,TDB,TDB,TBA,Jonathan Robert Everhart,Spring 2023,100% Online,Closed
10170,LEGL 4359,"Wills, Probate and Estate Administration",TDB,TDB,TDB,TBA,Jonathan Robert Everhart,Spring 2023,100% Online,Opened
10171,LEGL 4365,Mock Trial,W,1600,1850,Bayou Building 2236,Winifred Bandy Weber,Spring 2023,Face to Face,Opened
10172,LEGL 4375,Professional Development for Legal Studies Students,T,1900,2150,Bayou Building 1213,Jonathan Robert Everhart,Spring 2023,Face to Face,Opened
21120,LITR 2321,British Literature,M,1600,1850,Student Services Bld 2310,Nina E Cook,Spring 2023,100% F2F w/supplmtnl web,Opened
21122,LITR 3301,Literary Studies: Genres and  Perspectives,TH,1130,1250,Bayou Building 2524,Elizabeth Klett,Spring 2023,100% F2F w/supplmtnl web,Opened
21123,LITR 3302,Principles of Composition,M,1900,2150,SSCB� 2311,Michelle Dawn Harrold,Spring 2023,100% F2F w/supplmtnl web,Opened
21124,LITR 3334,Mythology,TH,1000,1120,Bayou Building 3615,Jennifer S Lowe,Spring 2023,100% F2F w/supplmtnl web,Opened
21125,LITR 3338,Modern Fantasy Literature,M,900,1150,Student Services Bld 2310,David D Day,Spring 2023,100% F2F w/supplmtnl web,Opened
21126,LITR 3371,Creative Writing,W,1600,1850,Bayou Building 3615,Jennifer Maritza McCauley,Spring 2023,100% F2F w/supplmtnl web,Opened
21127,LITR 4321,Jane Austen,TH,1300,1420,Student Services Bld 3311,Elizabeth Klett,Spring 2023,100% F2F w/supplmtnl web,Opened
21128,LITR 4335,American Modernism,T,1600,1850,Bayou Building 1439,Jennifer Maritza McCauley,Spring 2023,100% F2F w/supplmtnl web,Opened
21129,LITR 4360,Topics in Film and Media Studies,M,1300,1550,Bayou Building 1439,Michael Carroll Clody,Spring 2023,100% F2F w/supplmtnl web,Opened
21131,LITR 5430,Creative Writing,M,1900,2150,Student Services Bld 2308,Jennifer Maritza McCauley,Spring 2023,100% F2F w/supplmtnl web,Opened
21133,LITR 5434,British Literature: Pre-Restoration,T,1900,2150,Student Services Bld 2308,Michael Carroll Clody,Spring 2023,100% F2F w/supplmtnl web,Opened
21134,LITR 5435,British Literature: Restoration to the Present,W,1900,2150,Student Services Bld 2308,Elizabeth Klett,Spring 2023,100% F2F w/supplmtnl web,Closed
25298,LLAS 4309,Topics in Latina/o and Latin American Studies,H,1600,1850,Bayou Building 1311,Thais Sant'Ana,Spring 2023,100% F2F w/supplmtnl web,Opened
25299,LLAS 4309,Topics in Latina/o and Latin American Studies,W,1600,1850,Student Services Bld 2305,Thais Sant'Ana,Spring 2023,100% F2F w/supplmtnl web,Opened
19608,LLLS 4311,Foundations Literacy Skills,M,1300,1550,Arbor 1310.07,Malene A. Golding,Spring 2023,< 50% online,Closed
19609,LLLS 4311,Foundations Literacy Skills,H,1900,2150,Bayou Building 1439,Michelle Diane Meadows,Spring 2023,< 50% online,Opened
19610,LLLS 4311,Foundations Literacy Skills,M,1600,1850,Arbor 1310.06,Elizabeth Raye Walsh,Spring 2023,< 50% online,Closed
19611,LLLS 4311,Foundations Literacy Skills,W,1900,2150,Arbor 1310.09,Vanessa Ann Flores,Spring 2023,< 50% online,Closed
19613,LLLS 4313,Corrective & Remedial Reading,M,1300,1550,Arbor 1310.09,Lillian B McEnery,Spring 2023,< 50% online,Closed
19614,LLLS 4313,Corrective & Remedial Reading,T,1900,2150,Arbor 1310.09,Michelle Diane Meadows,Spring 2023,< 50% online,Opened
19616,LLLS 4332,Diagn & Prescriptive Reading,M,1600,1850,Arbor 1310.09,Lillian B McEnery,Spring 2023,< 50% online,Closed
19617,LLLS 4332,Diagn & Prescriptive Reading,T,1600,1850,Arbor 1310.09,Rose Marie Toman,Spring 2023,< 50% online,Opened
19618,LLLS 4344,Literacy Methods For EC-6,H,1300,1550,Arbor 1310.09,Heather A Pule,Spring 2023,< 50% online,Opened
19621,LLLS 4344,Literacy Methods For EC-6,M,900,1150,Arbor 1310.09,Roberta Diane Raymond,Spring 2023,< 50% online,Opened
19622,LLLS 4344,Literacy Methods For EC-6,T,1600,1850,Bayou Building 1211,Angelia Cole Durand,Spring 2023,< 50% online,Opened
19623,LLLS 4344,Literacy Methods For EC-6,H,1900,2150,Arbor 1310.09,Rosie Ann Sanchez,Spring 2023,< 50% online,Closed
19625,LLLS 4345,Survey of Children Literature,M,1600,1850,Bayou Building 1326,Denise Bowman,Spring 2023,< 50% online,Opened
19626,LLLS 4345,Survey of Children Literature,TDB,TDB,TDB,TBA,Sharon Lynn Zallis-Youngblood,Spring 2023,100% Online,Closed
19627,LLLS 4345,Survey of Children Literature,TDB,TDB,TDB,TBA,Morgan Waites Tolleson Fanning,Spring 2023,100% Online,Closed
19630,LLLS 4346,Literacy Methods for 4-8,T,1600,1850,Arbor 1310.05,Heather A Pule,Spring 2023,< 50% online,Opened
19631,LLLS 4348,Selecting Literature for The Very Young Child,TDB,TDB,TDB,TBA,Morgan Waites Tolleson Fanning,Spring 2023,100% Online,Closed
19633,LLLS 4351,Content Area Literacy,H,1900,2150,Bayou Building 2237,Dolly Eiren Liburd,Spring 2023,< 50% online,Closed
19649,LLLS 4364,Methods in Scndry Eng/Lang Art,H,1600,1850,Arbor 1310.09,Heather A Pule,Spring 2023,< 50% online,Opened
19635,LLLS 5131,Integrating the Language Arts,T,1600,1850,Bayou Building 1211,Angelia Cole Durand,Spring 2023,< 50% online,Opened
19636,LLLS 5531,Critical Reading And Thinking,H,1900,2150,Bayou Building 2237,Dolly Eiren Liburd,Spring 2023,< 50% online,Opened
19638,LLLS 5633,Teaching Methods for English/Reading Language Arts for Grades 4-8,T,1600,1850,Arbor 1310.05,Heather A Pule,Spring 2023,< 50% online,Opened
19639,LLLS 6333,Genre Studies in Children's & Young Adult Literature,H,1600,1850,Arbor 1310.07,Roberta Diane Raymond,Spring 2023,< 50% online,Opened
19641,LLLS 6732,Asmnt & Remed/Read La Literacy,H,1900,2150,Arbor 1310.07,Matt Panozzo,Spring 2023,< 50% online,Opened
19758,MATH 1314,College Algebra,TH,1000,1120,Bayou Building 2122,Teresa D Rivas,Spring 2023,100% F2F w/supplmtnl web,Opened
19759,MATH 1314,College Algebra,MW,1300,1420,Bayou Building 3326,Teresa D Rivas,Spring 2023,100% F2F w/supplmtnl web,Opened
19773,MATH 1324,Mathematics for Business & Social Sciences,MW,1100,1220,Bayou Building 1218,Michael Heerey,Spring 2023,100% F2F w/supplmtnl web,Opened
19774,MATH 1324,Mathematics for Business & Social Sciences,TH,1730,1850,Bayou Building 2311,Michael Heerey,Spring 2023,> or equal to 50% Online,Opened
19828,MATH 1332,Contemporary Mathematics,TH,1130,1250,Bayou Building 2122,Michael Heerey,Spring 2023,100% F2F w/supplmtnl web,Opened
19829,MATH 1350,Mathematics for Teachers I,TH,1300,1420,Bayou Building 3315,Catherine Gaines,Spring 2023,100% F2F w/supplmtnl web,Opened
19831,MATH 1351,Mathematics for Teachers II,TH,1000,1120,Bayou Building 3315,Catherine Gaines,Spring 2023,100% F2F w/supplmtnl web,Opened
19834,MATH 2305,Discrete Mathematics,TH,1300,1420,Bayou Building 3326,Nancy Ramirez,Spring 2023,100% F2F w/supplmtnl web,Opened
26644,MATH 2305,Discrete Mathematics,MW,1600,1720,Bayou Building 2524,Nancy Ramirez,Spring 2023,100% F2F w/supplmtnl web,Opened
19835,MATH 2315,Calculus III,TH,1600,1720,Bayou Building 2311,Manki Cho,Spring 2023,100% F2F w/supplmtnl web,Opened
19925,MATH 2318,Linear Algebra,TH,1600,1720,Bayou Building 2122,Nancy Ramirez,Spring 2023,100% F2F w/supplmtnl web,Closed
19929,MATH 2318,Linear Algebra,MW,1100,1220,Bayou Building 2122,Manki Cho,Spring 2023,100% F2F w/supplmtnl web,Opened
19932,MATH 2320,Differential Equations,MW,1300,1420,Bayou Building 2311,LieJune Shiau,Spring 2023,100% F2F w/supplmtnl web,Opened
19935,MATH 2412,Pre-Calculus Mathematics,MTWH,1000,1050,Bayou Building 1211,Nelson L Carter,Spring 2023,100% F2F w/supplmtnl web,Opened
19939,MATH 2412,Pre-Calculus Mathematics,MTWH,1300,1350,Bayou Building 2236,Michael Heerey,Spring 2023,100% F2F w/supplmtnl web,Opened
